588,3,3188,12.105444
589,3,3188,12.089985
590,3,3188,12.074578
591,3,3188,12.059223
592,3,3188,12.0439205
593,3,3188,12.028669
594,3,3188,12.01347
595,3,3188,11.998321
596,3,3188,11.983223
597,3,3188,11.968176
598,3,3188,11.953179
599,3,3188,11.938232
600,3,3188,11.923335
601,3,3188,11.908487
602,3,3188,11.893689
603,3,3188,11.878941
604,3,3188,11.86424
605,3,3188,11.849588
606,3,3188,11.834985
607,3,3188,11.82043
608,3,3188,11.8059225
609,3,3188,11.791463
610,3,3188,11.777051
611,3,3188,11.762686
612,3,3188,11.748367
613,3,3188,11.734097
614,3,3188,11.7198715
615,3,3188,11.705692
616,3,3188,11.69156
617,3,3188,11.677473
618,3,3188,11.663432
619,3,3188,11.649436
620,3,3188,11.635486
621,3,3188,11.62158
622,3,3188,11.607719
623,3,3188,11.593903
624,3,3188,11.580131
625,3,3188,11.566402
626,3,3188,11.552718
627,3,3188,11.539078
628,3,3188,11.525481
629,3,3188,11.511928
630,3,3188,11.498417
631,3,3188,11.484948
632,3,3188,11.471523
633,3,3188,11.45814
634,3,3188,11.444799
635,3,3188,11.4315
636,3,3188,11.418243
637,3,3188,11.405028
638,3,3188,11.391854
639,3,3188,11.378721
640,3,3188,11.365629
641,3,3188,11.352579
642,3,3188,11.339569
643,3,3188,11.326599
644,3,3188,11.31367
645,3,3188,11.30078
646,3,3188,11.287931
647,3,3188,11.275122
648,3,3188,11.262352
649,3,3188,11.24962
650,3,3188,11.236929
651,3,3188,11.224277
652,3,3188,11.211662
653,3,3188,11.199087
654,3,3188,11.18655
655,3,3188,11.174052
656,3,3188,11.1615925
657,3,3188,11.14917
658,3,3188,11.1367855
659,3,3188,11.124438
660,3,3188,11.112128
661,3,3188,11.099856
662,3,3188,11.087621
663,3,3188,11.075422
664,3,3188,11.06326
665,3,3188,11.051135
666,3,3188,11.039046
667,3,3188,11.026994
668,3,3188,11.014977
669,3,3188,11.002996
670,3,3188,10.991052
671,3,3188,10.979142
